#,Name,Address,City,State/Region,Postal Code,Country,Phone,Latitude,Longitude,Store ID
1,Taco Bell Albion Park,"Shop 3, 61 Princes Highway, ALBION PARK NSW 2527",Wollongong,New South Wales,2527,AU,+61 2 4257 3673,-34.55295510872227,150.7901661031089,au-https-tacobell-com-au-albion-park
145,Taco Bell,2301 Sandwich W Pkwy,LaSalle,ON,N9H 0A6,CA,+1 226-221-9010,42.236818,-83.018352,ca-https-locations-tacobell-ca-en-on-lasalle-2301-s
146,Taco Bell,1 Commerce Road,Lindsay,ON,K9V5Y3,CA,+1 705-324-6174,44.349002,-78.762544,ca-https-locations-tacobell-ca-en-on-lindsay-1-comm
147,Taco Bell,300 Mitchell Rd South,Listowel,ON,N4W 0H4,CA,+1 519-418-3040,43.7342938,-80.9662359,ca-https-locations-tacobell-ca-en-on-listowel-300-m
148,Taco Bell,1040 Wonderland Road South,London,ON,N6K 3S4,CA,+1 226-330-0770,42.9403161320288,-81.2810156032249,ca-https-locations-tacobell-ca-en-on-london-1040-wo
149,Taco Bell,1850 Adelaide St N,London,ON,N5X 4B7,CA,+1 519-672-4046,43.046439,-81.260455,ca-https-locations-tacobell-ca-en-on-london-1850-ad
150,Taco Bell,1105 Wellington Road South,London,ON,N6E 1V4,CA,+1 519-685-2555,42.9314007,-81.2245415,ca-https-locations-tacobell-ca-en-on-london-1105-we
151,Taco Bell,1584 Dundas St,London,ON,N5W3C1,CA,+1 519-455-4338,43.00012717106643,-81.1932073137238,ca-https-locations-tacobell-ca-en-on-london-1584-du
152,Taco Bell,1145 Highbury Ave,London,ON,N5Y1A5,CA,+1 519-455-9737,43.01354146387945,-81.21264471910254,ca-https-locations-tacobell-ca-en-on-london-1145-hi
153,Taco Bell,1680 Richmond Street,London,ON,N6G 3Y9,CA,+1 519-642-9502,43.02563946816738,-81.27847800305842,ca-https-locations-tacobell-ca-en-on-london-1680-ri
154,Taco Bell,1026 Wonderland Road South,London,ON,N6K 3S4,CA,+1 226-330-0770,42.94031232807006,-81.28108554786778,ca-https-locations-tacobell-ca-en-on-london-1026-wo
155,Taco Bell,1915 Hyde Park Road,London,ON,N6H 0A3,CA,+1 519-471-2283,43.00856443507193,-81.33631976280782,ca-https-locations-tacobell-ca-en-on-london-1915-hy
156,Taco Bell,5000 Hwy 7 E,Markham,ON,L3R 4M9,CA,+1 905-944-0258,43.8704582,-79.287111,ca-https-locations-tacobell-ca-en-on-markham-5000-h
157,Taco Bell,405 Martin Street,Milton,ON,L9T 2R8,CA,+1 905-864-0551,43.52170909277689,-79.89324438796656,ca-https-locations-tacobell-ca-en-on-milton-405-mar
158,Taco Bell,100 City Centre Dr,Mississauga,ON,L5B2C9,CA,+1 416-207-8916,43.5927495,-79.642583,ca-https-locations-tacobell-ca-en-on-mississauga-10
159,Taco Bell,985 Eglinton Avenue East,Mississauga,ON,L4W 4H3,CA,+1 905-238-9514,43.62659774736464,-79.6315317144575,ca-https-locations-tacobell-ca-en-on-mississauga-98
160,Taco Bell,2225 Erin Mills Parkway,Mississauga,ON,L5K 1T8,CA,+1 905-822-5454,43.530482691766125,-79.65342620510253,ca-https-locations-tacobell-ca-en-on-mississauga-22
161,Taco Bell,7161 Goreway Drive,Mississauga,ON,L4T 2T5,CA,+1 905-677-3813,43.71693861141299,-79.63541312721564,ca-https-locations-tacobell-ca-en-on-mississauga-71
162,Taco Bell,5100 Erin Mills Parkway,Mississauga,ON,L5M 4Z5,CA,+1 905-828-6996,43.5589289,-79.7112001,ca-https-locations-tacobell-ca-en-on-mississauga-51
163,Taco Bell,100 Bayshore Drive,Nepean,ON,K2B 8C1,CA,+1 613-721-7664,45.348094902118135,-75.80473650981884,ca-https-locations-tacobell-ca-en-on-nepean-100-bay
164,Taco Bell,16599 Yonge Street,Newmarket,ON,L3X 2G8,CA,+1 905-898-0673,44.03251036691442,-79.47465238367458,ca-https-locations-tacobell-ca-en-on-newmarket-1659
165,Taco Bell,17600 Yonge Street North,Newmarket,ON,L3Y 4Z1,CA,+1 905-830-1919,44.0574448,-79.4858624,ca-https-locations-tacobell-ca-en-on-newmarket-1760
166,Taco Bell,6555 Lundy's Lane,Niagara Falls,ON,L2G 1V1,CA,+1 905-357-4336,43.089682038035185,-79.10401487936522,ca-https-locations-tacobell-ca-en-on-niagara-falls-
167,Taco Bell,3770 Montrose Rd,Niagara Falls,ON,L2H 3K3,CA,+1 905-371-0707,43.117387393734994,-79.12421988050573,ca-https-locations-tacobell-ca-en-on-niagara-falls-
168,Taco Bell,2021 Algonquin Avenue,North Bay,ON,P1B 4Z3,CA,+1 705-995-4473,46.3327415,-79.4671211,ca-https-locations-tacobell-ca-en-on-north-bay-2021
169,Taco Bell,3777 Keele Street,North York,ON,M3J 1N5,CA,+1 416-630-4050,43.75884262347261,-79.48921376380633,ca-https-locations-tacobell-ca-en-on-north-york-377
170,Taco Bell,38 Broadway Avenue,Orangeville,ON,L9W 1J4,CA,+1 519-941-3393,43.92110120404947,-80.08658253926944,ca-https-locations-tacobell-ca-en-on-orangeville-38
171,Taco Bell,705 University Avenue,Orillia,ON,L3V 6H2,CA,+1 249-449-3192,44.59775414326671,-79.45287575808821,ca-https-locations-tacobell-ca-en-on-orillia-705-un
172,Taco Bell,419 King St W.,Oshawa,ON,L1J2K5,CA,+1 905-723-8200,43.89022423056977,-78.87937993206239,ca-https-locations-tacobell-ca-en-on-oshawa-419-kin
173,Taco Bell,1326 Simcoe St N,Oshawa,ON,L1G4X4,CA,+1 905-725-9775,43.93239427843824,-78.87935683274839,ca-https-locations-tacobell-ca-en-on-oshawa-1326-si
174,Taco Bell,1200 St-Laurent Blvd.,Ottawa,ON,K1K 3B8,CA,+1 613-746-7400,45.4227431,-75.6382835,ca-https-locations-tacobell-ca-en-on-ottawa-1200-st
175,Taco Bell,305 Rideau Street,Ottawa,ON,K1N 5Y6,CA,+1 613-744-1625,45.42928604707618,-75.68552714307134,ca-https-locations-tacobell-ca-en-on-ottawa-305-rid
176,Taco Bell,3025 Petawawa Blvd,Petawawa,ON,K8H1X9,CA,+1 613-687-2526,45.88976493049631,-77.26149964001516,ca-https-locations-tacobell-ca-en-on-petawawa-3025-
177,Taco Bell,595 Lansdowne Street West,Peterborough,ON,K9J 1Z1,CA,+1 705-740-1694,44.28568335200634,-78.32925566232429,ca-https-locations-tacobell-ca-en-on-peterborough-5
178,Taco Bell,1355 Kingston Road,Pickering,ON,L1V 1B8,CA,+1 905-837-0774,43.8362894,-79.0862354,ca-https-locations-tacobell-ca-en-on-pickering-1355
179,Taco Bell,1070 Major Mackenzie Drive East,Richmond Hill,ON,L4S 1P3,CA,+1 905-884-3444,43.8764612,-79.4116279,ca-https-locations-tacobell-ca-en-on-richmond-hill-
180,Taco Bell,1349 LASALLE BLVD,SUDBURY,ON,P3A 1Z2,CA,+1 705-670-3066,46.51969594997212,-80.94643883146496,ca-https-locations-tacobell-ca-en-on-sudbury-1349-l
181,Taco Bell,950 Talbot Street,Saint Thomas,ON,N5P 1E7,CA,+1 519-633-3370,42.77849097778341,-81.1802035979886,ca-https-locations-tacobell-ca-en-on-saint-thomas-9
182,Taco Bell,1337 London Road,Sarnia,ON,N7S 1P6,CA,+1 519-383-7875,42.9795454,-82.3566127,ca-https-locations-tacobell-ca-en-on-sarnia-1337-lo
183,Taco Bell,260 Indian Rd S,Sarnia,ON,N7T 1X5,CA,+1 519-491-1068,42.9646247,-82.3759657,ca-https-locations-tacobell-ca-en-on-sarnia-260-ind
184,Taco Bell,389 Great Northern Road,Sault Ste Marie,ON,P6B 4Z8,CA,+1 705-946-2791,46.537590109105615,-84.3197603958981,ca-https-locations-tacobell-ca-en-on-sault-ste-mari
185,Taco Bell,293 Bay Street,Sault Ste. Marie,ON,P6A 1X3,CA,+1 705-251-0631,46.512886985490915,-84.33899611408617,ca-https-locations-tacobell-ca-en-on-sault-ste-mari
186,Taco Bell,300 Borough Dr.,Scarborough,ON,M1P 4P5,CA,+1 416-296-1287,43.77528873651932,-79.25783304822386,ca-https-locations-tacobell-ca-en-on-scarborough-30
187,Taco Bell,31 Tapscott Road,Scarborough,ON,M1B 4Y7,CA,+1 416-292-7140,43.8068202,-79.2208236,ca-https-locations-tacobell-ca-en-on-scarborough-31
188,Taco Bell,1338 Kennedy Road,Scarborough,ON,M1P 1L5,CA,+1 416-755-6028,43.76088765223441,-79.27989599593283,ca-https-locations-tacobell-ca-en-on-scarborough-13
189,Taco Bell,245 Morningside Avenue,Scarborough,ON,M1E 3E6,CA,+1 416-724-7575,43.768868050582704,-79.18571493460081,ca-https-locations-tacobell-ca-en-on-scarborough-24
190,Taco Bell,3495 Lawrence Avenue East,Scarborough,ON,M1H 1B3,CA,+1 416-439-7333,43.75748084038488,-79.22931182134383,ca-https-locations-tacobell-ca-en-on-scarborough-34
191,Taco Bell,1571 Sandhurst Circle,Scarborough,ON,M1V 1V2,CA,+1 416-297-1952,43.8099457,-79.2694809,ca-https-locations-tacobell-ca-en-on-scarborough-15
192,Taco Bell,379 Ontario Street,St. Catharines,ON,L2R 5Z6,CA,+1 905-684-4806,43.17552812184979,-79.26681050124073,ca-https-locations-tacobell-ca-en-on-st-catharines-
193,Taco Bell,221 Glendale Avenue,St. Catharines,ON,L2T 2K9,CA,+1 905-704-0477,43.13675684389201,-79.22515227306843,ca-https-locations-tacobell-ca-en-on-st-catharines-
194,Taco Bell,641 Erie Street,Stratford,ON,N5A2N9,CA,+1 519-271-1499,43.35626769676922,-80.9950975656414,ca-https-locations-tacobell-ca-en-on-stratford-641-
195,Taco Bell,1101 Arthur Street West,Thunder Bay,ON,P7E 5S2,CA,+1 807-577-2809,48.382340505382516,-89.30818618360306,ca-https-locations-tacobell-ca-en-on-thunder-bay-11
196,Taco Bell,166 Simcoe Street,Tillsonburg,ON,N2G 2J1,CA,+1 519-842-8481,42.858060706635506,-80.70691563151479,ca-https-locations-tacobell-ca-en-on-tillsonburg-16
197,Taco Bell,257 College Park St.,Toronto,ON,M5T 1R5,CA,,43.65779729726701,-79.39927490773255,ca-https-locations-tacobell-ca-en-on-toronto-257-co
198,Taco Bell,900 Dufferin Street,Toronto,ON,M6H 4B1,CA,+1 416-537-3527,43.65801820049053,-79.43493802250008,ca-https-locations-tacobell-ca-en-on-toronto-900-du
199,Taco Bell,1620 Birchmount Road,Toronto,ON,M1P 2H6,CA,+1 647-417-1443,43.7630052,-79.2920449,ca-https-locations-tacobell-ca-en-on-toronto-1620-b
200,Taco Bell,4804 Yonge Street,Toronto,ON,M2N 5M9,CA,+1 647-417-0278,43.761654836945304,-79.41157292599226,ca-https-locations-tacobell-ca-en-on-toronto-4804-y
201,Taco Bell,1800 Sheppard Ave E,Toronto,ON,M2J5A7,CA,+1 416-498-9950,43.7785466,-79.3431608,ca-https-locations-tacobell-ca-en-on-toronto-1800-s
202,Taco Bell,3979 Jane St,Toronto,ON,M3N 2V2,CA,+1 416-631-6070,43.75615136990059,-79.51556000305844,ca-https-locations-tacobell-ca-en-on-toronto-3979-j
203,Taco Bell,444 Yonge Street,Toronto,ON,M5B 2H4,CA,+1 416-596-7869,43.6609547858605,-79.38336668509663,ca-https-locations-tacobell-ca-en-on-toronto-444-yo
204,Taco Bell,2300 Yonge Street,Toronto,ON,M4P 1E4,CA,+1 416-483-6544,43.70741027662568,-79.39905612150942,ca-https-locations-tacobell-ca-en-on-toronto-2300-y
205,Taco Bell,6364 Yonge Street,Toronto,ON,M2M 3X4,CA,+1 416-223-4472,43.79597919236296,-79.42207313031454,ca-https-locations-tacobell-ca-en-on-toronto-6364-y
206,Taco Bell,252 Church Street,Toronto,ON,M5B 0E6,CA,+1 416-364-2442,43.656142,-79.377208,ca-https-locations-tacobell-ca-en-on-toronto-252-ch
207,Taco Bell,605 Rogers Road,Toronto,ON,M6M 1B9,CA,+1 437-317-3086,43.68189504549505,-79.47178347088625,ca-https-locations-tacobell-ca-en-on-toronto-605-ro
208,Taco Bell,Unit FC11 - 3401 Dufferin St,Toronto,ON,M6A 2T9,CA,+1 647-925-5947,43.72558518220077,-79.45220832944773,ca-https-locations-tacobell-ca-en-on-toronto-unit-f
209,Taco Bell,609 Danforth Avenue,Toronto,ON,M4K 1R2,CA,+1 416-466-6174,43.67856173670062,-79.34590030613423,ca-https-locations-tacobell-ca-en-on-toronto-609-da
210,Taco Bell,"65 Front Street West, Unit 481",Toronto,ON,M5J1E6,CA,+1 647-398-9420,43.644646090686344,-79.3803857615338,ca-https-locations-tacobell-ca-en-on-toronto-65-fro
211,Taco Bell,1090 Bloor Street West,Toronto,ON,M6H 1M6,CA,+1 416-516-4645,43.660412,-79.433999,ca-https-locations-tacobell-ca-en-on-toronto-1090-b
212,Taco Bell,7028 Yonge Street,Vaughan,ON,L4J 1V7,CA,+1 905-707-0340,43.798607951834185,-79.42072167815206,ca-https-locations-tacobell-ca-en-on-vaughan-7028-y
213,Taco Bell,1 Bass Pro Mills Drive,Vaughan,ON,L4K2M9,CA,+1 905-669-1778,43.8256585,-79.5383333,ca-https-locations-tacobell-ca-en-on-vaughan-1-bass
214,Taco Bell,2268 Rutherford Road,Vaughan,ON,L4K 2N8,CA,+1 289-459-2661,43.836664725963246,-79.50894155929842,ca-https-locations-tacobell-ca-en-on-vaughan-2268-r
215,Taco Bell,1644 Dufferin Avenue,Wallaceburg,ON,N8A2X2,CA,+1 519-627-8593,42.59361633736912,-82.40343577240466,ca-https-locations-tacobell-ca-en-on-wallaceburg-16
216,Taco Bell,60 McNaughton Ave,Wallaceburg,ON,N8A1R9,CA,+1 519-626-8595,42.5851442275935,-82.38537277534924,ca-https-locations-tacobell-ca-en-on-wallaceburg-60
217,Taco Bell,281 Main Street,Wasaga Beach,ON,L9Z 0B6,CA,+1 705-422-0118,44.523325044201,-80.00942829042052,ca-https-locations-tacobell-ca-en-on-wasaga-beach-2
218,Taco Bell,391 Weber Street North,Waterloo,ON,N2J 3J2,CA,+1 519-885-6680,43.48374052926042,-80.52508318245123,ca-https-locations-tacobell-ca-en-on-waterloo-391-w
219,Taco Bell,550 King Street N.,Waterloo,ON,N2L 5W6,CA,+1 519-746-9109,43.49703660082604,-80.52638977495054,ca-https-locations-tacobell-ca-en-on-waterloo-550-k
220,Taco Bell,70 Primeway Drive,Welland,ON,L3B 0A1,CA,+1 905-714-4950,43.01430052372543,-79.22813755102732,ca-https-locations-tacobell-ca-en-on-welland-70-pri
221,Taco Bell,80 Thickson Rd S,Whitby,ON,L1N3R1,CA,+1 905-668-6151,43.88290879223512,-78.91198801892597,ca-https-locations-tacobell-ca-en-on-whitby-80-thic
222,Taco Bell,1655 Manning Road,Windsor,ON,N8N 5B5,CA,+1 519-735-5000,42.307436620107,-82.87004729006026,ca-https-locations-tacobell-ca-en-on-windsor-1655-m
223,Taco Bell,3100 Howard Ave,Windsor,ON,N8X3Y8,CA,+1 519-969-9028,42.27474411308236,-83.00125975666444,ca-https-locations-tacobell-ca-en-on-windsor-3100-h
224,Taco Bell,1790 Huron Church Rd,Windsor,ON,N9C2L4,CA,+1 519-977-0662,42.283840924311235,-83.05519924378324,ca-https-locations-tacobell-ca-en-on-windsor-1790-h
225,Taco Bell,3058 Dougall Ave,Windsor,ON,N9E1S4,CA,+1 519-966-7688,42.2717065008496,-83.01239013098855,ca-https-locations-tacobell-ca-en-on-windsor-3058-d
226,Taco Bell,3419 Tecumseh Rd,Windsor,ON,N8W1H5,CA,+1 519-944-4613,42.30447670077864,-82.98149806338729,ca-https-locations-tacobell-ca-en-on-windsor-3419-t
227,Taco Bell,6707 Tecumseh Rd E,Windsor,ON,N8T1E7,CA,+1 519-948-3425,42.311665029520874,-82.94302987936518,ca-https-locations-tacobell-ca-en-on-windsor-6707-t
228,Taco Bell,300 Tecumseh Rd N,Windsor,ON,N8N3S7,CA,+1 519-971-7268,42.297905627806536,-83.01974281349445,ca-https-locations-tacobell-ca-en-on-windsor-300-te
229,Taco Bell,301 Ouellette Ave,Windsor,ON,N9A 4J1,CA,+1 519-915-1665,42.31477303727629,-83.0362743618816,ca-https-locations-tacobell-ca-en-on-windsor-301-ou
230,Taco Bell,4431 Highway #7,Woodbridge,ON,L4L 5W7,CA,+1 905-264-0156,43.784008725568434,-79.5704356315148,ca-https-locations-tacobell-ca-en-on-woodbridge-443
231,Taco Bell,4440 Albert St.,Regina,SK,S4S 6B4,CA,+1 306-585-3131,50.40902137385982,-104.61942196197128,ca-https-locations-tacobell-ca-en-sk-regina-4440-al
232,Taco Bell,950 Melville Ave,Saskatoon,SK,S7T 0C9,CA,+1 306-954-4992,52.083718237553505,-106.64698476488824,ca-https-locations-tacobell-ca-en-sk-saskatoon-950-
233,Taco Bell,1306 22nd St,Saskatoon,SK,S7M 0S8,CA,+1 306-952-3485,52.12947600367718,-106.68953059606606,ca-https-locations-tacobell-ca-en-sk-saskatoon-1306
234,Taco Bell,2830 Millar Avenue,Saskatoon,SK,S7K 5X7,CA,,52.17414957521899,-106.64598170259588,ca-https-locations-tacobell-ca-en-sk-saskatoon-2830
235,Taco Bell,2941 8th St,Saskatoon,SK,S7H 0V4,CA,+1 306-952-0890,52.11517444604714,-106.61157210391232,ca-https-locations-tacobell-ca-en-sk-saskatoon-2941
236,Taco Bell,Λεωφόρος Τάφων των Βασιλέων,Δήμος Πάφου,Κύπρος,8046,CY,,34.7648106,32.4129417,cy-4205169695
237,Taco Bell,Themistokli Dervi,Λευκωσία,Κύπρος,1065,CY,,35.1635042,33.3586561,cy-12405285418
238,Taco Bell,5 Evropaikis Enosis Avenue,Δήμος Λάρνακας,Κύπρος,6043,CY,,34.9249384,33.6070005,cy-13730216338
239,Taco Bell,Κοπεγχάγης,Λακατάμεια,Κύπρος,2306,CY,,35.1351922,33.2794039,cy-1387829699
240,Taco Bell,Kambou,Strovolos,Κύπρος,2030,CY,,35.1304453,33.3709363,cy-1390735785
241,Taco Bell,285 Fragklinou Rousvelt,Limassol,,3150,CY,+357 25716823,34.6525656,32.9973457,cy-5622373057
242,Taco Bell,"Avda. Meritxell, 122",Andorra la Vella,,AD500,ES,,42.508342,1.526662,es-1175
243,Taco Bell,"C.C. Marineda City - Estrada Baños de Arteixo, 43",A Coruña,A Coruña,15008,ES,,43.3451134089825,-8.42778881878489,es-1087
244,Taco Bell,"Rúa da Senra, 7",Santiago de Compostela,A Coruña,15702,ES,,42.876750336950685,-8.5452201962471,es-1038
245,Taco Bell,"C.C. As Cancelas - Avda. do Camiño Francés, 3",Santiago de Compostela,A Coruña,15703,ES,,42.8889909,-8.52633429999999,es-1128
246,Taco Bell,"C/ Tinte, 22",Albacete,Albacete,02002,ES,,38.9923326,-1.8551164,es-1044
247,Taco Bell,"Rambla Méndez Núñez, 23",Alicante,Alicante,03002,ES,,38.3454470062133,-0.48403143882751465,es-1065
248,Taco Bell,"C.C. Plaza Mar 2 - Avda. de Denia, s/n",Alicante,Alicante,03016,ES,,38.35394090546317,-0.4723477363586426,es-1068
249,Taco Bell,"Avda. de Antonio Ramos Carratalá, 56-60",Alicante,Alicante,03015,ES,,38.3699357043199,-0.465059890214749,es-1133
250,Taco Bell,"Avenida de Alcoy, 7",Alicante,Alicante,03503,ES,,38.5360443,-0.1252292,es-1178
251,Taco Bell,"Avda. Picasso, 41",Benidorm,Alicante,03509,ES,,38.5334734,-0.1726042,es-1080
252,Taco Bell,"C.C. L´Aljub - C/ Jacarilla, 7",Elche,Alicante,03205,ES,,38.2621887752578,-0.720871287812645,es-1152
253,Taco Bell,"C.C. La Zenia Boulevard - C/ Jade, 2",Orihuela,Alicante,03189,ES,,37.9307180327309,-0.736298587824498,es-1150
254,Taco Bell,"Cines Aana - Avda. Miguel Hernández, 42, local 4",San Juan,Alicante,03550,ES,,38.398415579439884,-0.4284761846065521,es-1157
255,Taco Bell,"C.C. The Outlet Stores Alicante - C/ Alicante, 94, Local 22",Sant Vicent del Raspeig,Alicante,03690,ES,,38.3828480329666,-0.5063849687576294,es-1099
256,Taco Bell,"C.C. Ozone - Avda. Rosa Mazón Valero, s/n",Torrevieja,Alicante,03184,ES,,37.9908290599794,-0.681646488382692,es-1004
257,Taco Bell,Paseo de la libertad 03181 Torrevieja,Torrevieja,Alicante,03181,ES,,37.973641,-0.67906,es-1187
258,Taco Bell,"C.C. Torrecárdenas - C/ Médico Francisco Pérez Company, 19",Almería,Almería,04009,ES,,36.86180234407324,-2.433294653892517,es-1093
259,Taco Bell,"P.C. Gran Plaza Shopping - Carretera de Alicún, s/n, Local 3",Roquetas de Mar,Almería,04740,ES,,36.77518390210855,-2.6131971180438995,es-1126
260,Taco Bell,"C/ Cámara, 53",Avilés,Asturias,33401,ES,,43.5586976,-5.92518299999999,es-1031
261,Taco Bell,"C/ San Bernardo, 89",Gijón,Asturias,33201,ES,,43.5377797701006,-5.659782929582349,es-1017
262,Taco Bell,"C.C. Parque Principado - Autovía Ruta de la Plata, Km 4, 5",Paredes El Cuetu,Asturias,33429,ES,,43.3896902,-5.80430369999999,es-1016
263,Taco Bell,C.C. El Faro - Avda. Elvas s/n,Badajoz,Badajoz,06006,ES,,38.8851493,-7.0201128,es-1085
264,Taco Bell,"Passeig de Joan de Borbó, 21",Barcelona,Barcelona,08003,ES,,41.3799022776362,2.18773689645049,es-1006
265,Taco Bell,"C.C. La Maquinista - Passeig Potosi, 2",Barcelona,Barcelona,08030,ES,,41.4410508826929,2.19847346813138,es-1010
266,Taco Bell,"C.C. SOM Multiespai - Avinguda de Río de Janeiro, 42",Barcelona,Barcelona,08016,ES,,41.43543491603245,2.1815525740385056,es-1018
267,Taco Bell,"La Rambla, 96",Barcelona,Barcelona,08002,ES,,41.3822244418286,2.172714024782181,es-1029
268,Taco Bell,"Ronda de la Universitat, 33",Barcelona,Barcelona,08007,ES,,41.387149860970474,2.167467623949051,es-1084
269,Taco Bell,"Ronda Sant Pere, 3",Barcelona,Barcelona,08010,ES,,41.388350218120515,2.1707171201705933,es-1095
270,Taco Bell,"Carrer de Provença, 441",Barcelona,Barcelona,08025,ES,,41.40434012092309,2.1740752458572388,es-1097
271,Taco Bell,"C.C. Diagonal Mar - Avda. Diagonal, 3, Local #3560B",Barcelona,Barcelona,08019,ES,,41.4102787,2.2157951,es-1102
272,Taco Bell,"Carrer de Ferran, 23",Barcelona,Barcelona,28223,ES,,41.3812161,2.1752036,es-1109
273,Taco Bell,"C.C. Maremagnum - Molld'Espanya, 5",Barcelona,Barcelona,08039,ES,,41.375546,2.1832724,es-1142
274,Taco Bell,"Gran Via de les Corts Catalanes, 385",Barcelona,Barcelona,08015,ES,,41.376424500120066,2.149501060501223,es-1172
275,Taco Bell,"C.C. Ànecblau - Avda. del Canal Olímpic, 24",Castelldefels,Barcelona,08860,ES,,41.2821359,1.9855458,es-1111
276,Taco Bell,Av. Del Baix Llobregat s/n,Cornella de Llobregat,Barcelona,08940,ES,,41.3475581,2.0752835,es-1188
277,Taco Bell,"C.C. La Farga - Av. de Josep Tarradellas i Joan, Local 32",L'Hospitalet de Llobregat,Barcelona,08901,ES,,41.362991730075684,2.104759681184234,es-1003
278,Taco Bell,"C.C. Sant Boi, Carrer de les Alberedes, 2-10, Local #04",Sant Boi de Llobregat,Barcelona,08830,ES,,41.332144115576355,2.0528192818164825,es-1104
279,Taco Bell,"C.C. Parc Vallés, Avda. del Textil, s/n",Terrassa,Barcelona,08223,ES,,41.545934,2.026293,es-1169
280,Taco Bell,"Carretera de Manlleu, 90-92",Vic,Barcelona,08500,ES,,41.9453974955994,2.25883843405407,es-1053
281,Taco Bell,"Avinguda d´Eduard Toldrà, 68",Vilanova i la Geltrú,Barcelona,08800,ES,,41.22985675381743,1.7395681142807007,es-1162
282,Taco Bell,"C.C. Max Ocio - Barrio, Kareaga Kalea, s/n",Barakaldo,Bizkaia,48903,ES,,43.2875502070675,-3.00750907672679,es-1028
283,Taco Bell,"C/ Licenciado Poza, 48",Bilbao,Bizkaia,48013,ES,,43.262739555999,-2.94249771878951,es-1015
284,Taco Bell,"C/ Buenos Aires, 13",Bilbao,Bizkaia,48001,ES,,43.2616112,-2.9264727,es-1021
285,Taco Bell,"C.C. Artea - C/ Barrio Peruri, 33",Leioa,Bizkaia,48940,ES,,43.3421361,-2.98959,es-1027
286,Taco Bell,"C.C. Ballonti - Ballonti Etorb, 1",Portugalete,Bizkaia,48920,ES,,43.3110601,-3.0216808,es-1030
287,Taco Bell,"Plaza Mayor, 20",Burgos,Burgos,09003,ES,,42.34147856572539,-3.7014833092689514,es-1020
288,Taco Bell,"C. Enrique Gran, 2",Cantabria,Cantabria,39600,ES,,43.42644135,-3.840424861,es-1186
289,Taco Bell,"C.C. Salera - Avda. Enrique Gimeno, 82",Castellón de la Plana,Castellón,12006,ES,,39.979625817188314,-0.06315462291240692,es-1078
290,Taco Bell,"Avda. de Francia, 42",Villarreal,Castellón,12540,ES,,39.9348123,-0.0953967,es-1148
291,Taco Bell,"Avda. Antonio Hurtado, 8",Cáceres,Cáceres,10002,ES,,39.4673156,-6.3782213,es-1149
292,Taco Bell,"Avda. 28 de Febrero, s/n, Parcela TE3.2C U.E.5.UE.9 ""LOS PASTORES""",Algeciras,Cádiz,11207,ES,,36.1114754,-5.4525839,es-1110
